Number,Title_URL,Title,Author,minirating
3629,https://www.goodreads.com/book/show/186197.Patriotic_Fire,Patriotic Fire: Andrew Jackson and Jean Laffite at the Battle of New Orleans,Winston Groom, 3.99 avg rating — 382 ratings
3753,https://www.goodreads.com/book/show/17682.The_Dead_Beat,"The Dead Beat: Lost Souls, Lucky Stiffs, and the Perverse Pleasures of Obituaries",Marilyn Johnson," 3.40 avg rating — 1,294 ratings"
3753,https://www.goodreads.com/book/show/706828.The_Food_Taster,The Food Taster,Peter Elbling, 3.48 avg rating — 491 ratings
3753,https://www.goodreads.com/book/show/621145.Richard_I,Richard I,John Gillingham, 4.03 avg rating — 126 ratings
3753,https://www.goodreads.com/book/show/2927486-heldere-maan,Heldere Maan,Lulu Wang, 3.15 avg rating — 123 ratings
3753,https://www.goodreads.com/book/show/133728.Lucky_Man,Lucky Man,Ben Tanzer, 4.21 avg rating — 62 ratings
3753,https://www.goodreads.com/book/show/2641309-un-arte-de-hacer-ruinas-y-otros-cuentos-an-art-of-making-ruins-and-other,Un Arte De Hacer Ruinas Y Otros Cuentos/an Art of Making Ruins And Other Stories,Antonio José Ponte, 3.80 avg rating — 15 ratings
3753,https://www.goodreads.com/book/show/985381.Hitler_Was_a_British_Agent,Hitler Was a British Agent,Greg Hallett, 4.31 avg rating — 16 ratings
3753,https://www.goodreads.com/book/show/432917.Clyde_Fans_Book_1,"Clyde Fans, Book 1",Seth, 3.86 avg rating — 910 ratings
3753,https://www.goodreads.com/book/show/251789.A_Three_Dog_Life,A Three Dog Life,Abigail Thomas," 3.75 avg rating — 7,930 ratings"
3753,https://www.goodreads.com/book/show/3312584-lollygagged-and-flannel-flogged,Lollygagged and Flannel Flogged,Adam D. Watson,"really liked it
 4.00 avg rating — 1 rating"
3753,https://www.goodreads.com/book/show/2485487.Boy_A,Boy A,Jonathan Trigell," 3.91 avg rating — 1,765 ratings"
3753,https://www.goodreads.com/book/show/4300381-asta-in-the-wings,Asta in the Wings,Jan Elizabeth Watson, 3.59 avg rating — 557 ratings
3753,https://www.goodreads.com/book/show/428108.Private_Demon,Private Demon (Darkyn #2),Lynn Viehl," 3.94 avg rating — 3,655 ratings"
3753,https://www.goodreads.com/book/show/7529.I_Love_Everybody,I Love Everybody,Laurie Notaro," 3.96 avg rating — 10,306 ratings"
3753,https://www.goodreads.com/book/show/3170224-riven,Riven,Jerry B. Jenkins," 4.12 avg rating — 3,088 ratings"
3753,https://www.goodreads.com/book/show/68020.Powers,"Powers (Annals of the Western Shore, #3)",Ursula K. Le Guin," 4.01 avg rating — 4,229 ratings"
3753,https://www.goodreads.com/book/show/6193923-evil-at-heart,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",Chelsea Cain," 4.03 avg rating — 14,314 ratings"
3753,https://www.goodreads.com/book/show/15553.The_Voyage_of_the_Jerle_Shannara_Trilogy,"The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara, #1-3)",Terry Brooks," 4.27 avg rating — 3,803 ratings"
3753,https://www.goodreads.com/book/show/1030384.Stormrider,"Stormrider (The Rigante, #4)",David Gemmell," 4.22 avg rating — 6,115 ratings"
3753,https://www.goodreads.com/book/show/1352837.Till_We_Meet_Again,Till We Meet Again,Lesley Pearse," 4.13 avg rating — 2,544 ratings"
3753,https://www.goodreads.com/book/show/7805959-the-secrets-of-st-dee,The Secrets Of St. Dee,Victoria Routledge, 3.48 avg rating — 23 ratings
3753,https://www.goodreads.com/book/show/9525.Chicken_with_Plums,Chicken with Plums,Marjane Satrapi," 3.87 avg rating — 11,589 ratings"
3753,https://www.goodreads.com/book/show/433932.Unequal_Protection,Unequal Protection: The Rise of Corporate Dominance and the Theft of Human Rights,Thom Hartmann, 4.23 avg rating — 578 ratings
3753,https://www.goodreads.com/book/show/3236819-mariner-s-luck,"Mariner's Luck (Scarlet and the White Wolf, #2)",Kirby Crow," 3.88 avg rating — 2,217 ratings"
3753,https://www.goodreads.com/book/show/5723653-vanished,"Vanished (Greywalker, #4)",Kat Richardson," 3.90 avg rating — 4,669 ratings"
3753,https://www.goodreads.com/book/show/115608.People_of_the_Nightland,"People of the Nightland (North America's Forgotten Past, #14)",W. Michael Gear, 4.26 avg rating — 969 ratings
3753,https://www.goodreads.com/book/show/6650000-talk-of-the-town,Talk of the Town,Jacob Polley, 3.59 avg rating — 37 ratings
3753,https://www.goodreads.com/book/show/6336772-tentacles,"Tentacles (Marty and Grace, #2)",Roland Smith," 4.15 avg rating — 3,338 ratings"
3753,https://www.goodreads.com/book/show/522471.Hope_Was_Here,Hope Was Here,Joan Bauer," 4.01 avg rating — 19,496 ratings"
3753,https://www.goodreads.com/book/show/1078832.The_Story_of_Lucy_Gault,The Story of Lucy Gault,William Trevor," 3.76 avg rating — 6,298 ratings"
3753,https://www.goodreads.com/book/show/104287.The_Assault_on_Reason,The Assault on Reason,Al Gore," 3.78 avg rating — 7,138 ratings"
3753,https://www.goodreads.com/book/show/6572270-bloodlands,Bloodlands: Europe Between Hitler and Stalin,Timothy Snyder," 4.36 avg rating — 10,124 ratings"
3753,https://www.goodreads.com/book/show/493205.Miss_Popularity,Miss Popularity (Miss Popularity #1; Candy Apple #3),Francesco Sedita," 4.08 avg rating — 4,966 ratings"
3753,https://www.goodreads.com/book/show/23559.The_Great_Movies,The Great Movies,Roger Ebert," 4.25 avg rating — 2,141 ratings"
3753,https://www.goodreads.com/book/show/978772.The_History_of_the_Hobbit_Part_Two,"The History of the Hobbit, Part Two: Return to Bag-End",John D. Rateliff," 4.33 avg rating — 1,654 ratings"
3753,https://www.goodreads.com/book/show/4542149-mind-over-ship,Mind Over Ship,David Marusek, 3.88 avg rating — 464 ratings
3753,https://www.goodreads.com/book/show/540205.The_Stowaway,"The Stowaway (Roswell High, #6)",Melinda Metz, 3.63 avg rating — 990 ratings
3753,https://www.goodreads.com/book/show/2903049-mines-of-the-minotaur,Mines of the Minotaur,Julia Golding," 4.21 avg rating — 2,304 ratings"
3753,https://www.goodreads.com/book/show/7415813-dictionnaire-amoureux-des-chats,Dictionnaire amoureux des chats,Frédéric Vitoux, 3.80 avg rating — 20 ratings
3753,https://www.goodreads.com/book/show/1377081.Resurrecting_Empire,Resurrecting Empire: Western Footprints and America's Perilous Path in the Middle East,Rashid Khalidi, 3.80 avg rating — 331 ratings
3753,https://www.goodreads.com/book/show/411849.Deadly_Embrace,Deadly Embrace,Jackie Collins," 3.95 avg rating — 1,551 ratings"
3753,https://www.goodreads.com/book/show/11652992-the-hollow-chocolate-bunnies-of-the-apocalypse,The Hollow Chocolate Bunnies of the Apocalypse,Robert Rankin," 3.75 avg rating — 7,799 ratings"
3753,https://www.goodreads.com/book/show/688717.Cruel_World,Cruel World: The Children of Europe in the Nazi Web,Lynn H. Nicholas, 4.19 avg rating — 89 ratings
3753,https://www.goodreads.com/book/show/1743821.You_Know_Where_to_Find_Me,You Know Where to Find Me,Rachel Cohn," 3.25 avg rating — 1,595 ratings"
3753,https://www.goodreads.com/book/show/6537013-muse-and-reverie,Muse and Reverie (Newford #13),Charles de Lint," 4.20 avg rating — 1,292 ratings"
3753,https://www.goodreads.com/book/show/63307.Our_Lady_Of_The_Forest,Our Lady Of The Forest,David Guterson,"liked it
 3.00 avg rating — 3,581 ratings"
3753,https://www.goodreads.com/book/show/38564.Boys_that_Bite,"Boys that Bite (Blood Coven Vampire, #1)",Mari Mancusi," 3.68 avg rating — 11,613 ratings"
3753,https://www.goodreads.com/book/show/2029927.Odd_Hours,"Odd Hours (Odd Thomas, #4)",Dean Koontz," 3.95 avg rating — 45,470 ratings"
3753,https://www.goodreads.com/book/show/13993.Joust,"Joust (Dragon Jousters, #1)",Mercedes Lackey," 4.02 avg rating — 10,925 ratings"
3753,https://www.goodreads.com/book/show/305672.Ultimate_X_Men_Vol_1,"Ultimate X-Men, Vol. 1: The Tomorrow People",Mark Millar," 3.79 avg rating — 5,364 ratings"
3753,https://www.goodreads.com/book/show/595894.The_Killing_Moon,The Killing Moon,Chuck Hogan, 3.47 avg rating — 585 ratings
3753,https://www.goodreads.com/book/show/5801619-bad-vibes,Bad Vibes: Britpop and My Part in Its Downfall,Luke Haines, 3.96 avg rating — 857 ratings
3753,https://www.goodreads.com/book/show/7433668-toriko-vol-01,"Toriko, Vol. 01",Mitsutoshi Shimabukuro, 3.97 avg rating — 791 ratings
3753,https://www.goodreads.com/book/show/7663616-total-forgiveness,Total Forgiveness,R.T. Kendall, 4.29 avg rating — 940 ratings
3753,https://www.goodreads.com/book/show/46661.The_Book_of_Joe,The Book of Joe,Jonathan Tropper," 3.96 avg rating — 17,589 ratings"
3753,https://www.goodreads.com/book/show/4971583-the-wallflower,"The Wallflower (Halle Pumas, #1)",Dana Marie Bell," 3.79 avg rating — 8,340 ratings"
3753,https://www.goodreads.com/book/show/371707.Julius_Winsome,Julius Winsome,Gerard Donovan," 3.91 avg rating — 1,325 ratings"
3753,https://www.goodreads.com/book/show/5360286-all-that-happened-at-number-26,All That Happened At Number 26,Denise Scott, 3.91 avg rating — 411 ratings
3753,https://www.goodreads.com/book/show/17910622-batman,Batman: Dark Victory,Jeph Loeb," 4.13 avg rating — 27,767 ratings"
3753,https://www.goodreads.com/book/show/302971.Happier,Happier: Learn the Secrets to Daily Joy and Lasting Fulfillment,Tal Ben-Shahar," 3.85 avg rating — 6,381 ratings"
3753,https://www.goodreads.com/book/show/18693201-sanaaq,Sanaaq: An Inuit Novel,Mitiarjuk Nappaaluk, 3.80 avg rating — 194 ratings
3753,https://www.goodreads.com/book/show/1447640.The_Guest,The Guest,Hwang Sok-yong, 3.80 avg rating — 338 ratings
3753,https://www.goodreads.com/book/show/830585.Heresy,Heresy (Aquasilva Trilogy #1),Anselm Audley, 3.38 avg rating — 531 ratings
3753,https://www.goodreads.com/book/show/815091.Galaxy_in_Flames,Galaxy in Flames (The Horus Heresy #3),Ben Counter," 4.08 avg rating — 9,789 ratings"
3753,https://www.goodreads.com/book/show/1564518.Anna_minun_rakastaa_enemm_n,Anna minun rakastaa enemmän,Juha Itkonen," 3.48 avg rating — 1,131 ratings"
3753,https://www.goodreads.com/book/show/284023.The_Lion_of_St_Mark,"The Lion of St. Mark (The Venetians, #1)",Thomas      Quinn, 3.69 avg rating — 39 ratings
3753,https://www.goodreads.com/book/show/8660929-the-royal-pain,"The Royal Pain (Alaskan Royal Family, #2)",MaryJanice Davidson," 3.80 avg rating — 3,266 ratings"
3753,https://www.goodreads.com/book/show/25157.Christmas_Remembered,Christmas Remembered,Tomie dePaola,"really liked it
 4.00 avg rating — 131 ratings"
3753,https://www.goodreads.com/book/show/9439297-det-rena-landet,Det rena landet : om konsten att uppfinna sina förfäder,Maja Hagerman, 3.96 avg rating — 26 ratings
3753,https://www.goodreads.com/book/show/1300234.A_Lion_s_Tale,A Lion's Tale: Around the World in Spandex,Chris Jericho," 4.38 avg rating — 4,757 ratings"
3753,https://www.goodreads.com/book/show/6794584-couch-surfing-eine-abenteuerliche-reise-um-die-welt,Couch Surfing. Eine abenteuerliche Reise um die Welt,Brian Thacker, 3.78 avg rating — 265 ratings
3753,https://www.goodreads.com/book/show/6363322-ash,Ash,Malinda Lo," 3.62 avg rating — 31,733 ratings"
3753,https://www.goodreads.com/book/show/2960746-fleabee-s-fortune,Fleabee's Fortune,Robin Jarvis, 3.72 avg rating — 40 ratings
3753,https://www.goodreads.com/book/show/23425.Status_Anxiety,Status Anxiety,Alain de Botton," 3.91 avg rating — 13,430 ratings"
3753,https://www.goodreads.com/book/show/426550.Staying_Dead,"Staying Dead (Retrievers, #1)",Laura Anne Gilman," 3.51 avg rating — 3,435 ratings"
3753,https://www.goodreads.com/book/show/200899.Midnight_in_Lonesome_Hollow,Midnight in Lonesome Hollow: A Kit Mystery,Kathleen Ernst, 3.95 avg rating — 441 ratings
3753,https://www.goodreads.com/book/show/6696053-for-the-love-of-a-dog,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell," 4.34 avg rating — 2,668 ratings"
3753,https://www.goodreads.com/book/show/2159225.The_Mysterious_Benedict_Society_and_the_Perilous_Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",Trenton Lee Stewart," 4.20 avg rating — 44,877 ratings"
3753,https://www.goodreads.com/book/show/402015.Dancing_in_My_Nuddy_Pants,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",Louise Rennison," 4.01 avg rating — 22,493 ratings"
3753,https://www.goodreads.com/book/show/1018235.The_Body_Hunters,The Body Hunters: Testing New Drugs on the World's Poorest Patients,Sonia Shah, 3.75 avg rating — 207 ratings
3753,https://www.goodreads.com/book/show/25107039,Екзод Тараса Шевченка,Leonid Plyushch,"really liked it
 4.00 avg rating — 2 ratings"
3753,https://www.goodreads.com/book/show/199699.The_Schwa_Was_Here,"The Schwa Was Here (Antsy Bonano, #1)",Neal Shusterman," 3.92 avg rating — 9,135 ratings"
3753,https://www.goodreads.com/book/show/799832.Alanya_to_Alanya,Alanya to Alanya,L. Timmel Duchamp, 3.67 avg rating — 105 ratings
3753,https://www.goodreads.com/book/show/6811150-master-of-crows,"Master of Crows (Master of Crows, #1)",Grace Draven," 3.95 avg rating — 14,081 ratings"
3753,https://www.goodreads.com/book/show/857682.Everything_on_a_Waffle,Everything on a Waffle,Polly Horvath," 3.72 avg rating — 10,551 ratings"
3753,https://www.goodreads.com/book/show/8574333-please-look-after-mom,Please Look After Mom,Shin Kyung-sook," 3.83 avg rating — 27,298 ratings"
3753,https://www.goodreads.com/book/show/1903696.Sharpe_s_Trafalgar,Sharpe's Trafalgar,Bernard Cornwell," 4.09 avg rating — 10,550 ratings"
3753,https://www.goodreads.com/book/show/391081.Another_Place_at_the_Table,Another Place at the Table,Kathy Harrison," 4.20 avg rating — 2,723 ratings"
3753,https://www.goodreads.com/book/show/3811210-why-the-universe-is-the-way-it-is,Why the Universe Is the Way It Is,Hugh Ross, 4.24 avg rating — 419 ratings
3753,https://www.goodreads.com/book/show/478246.The_Lizard_Cage,The Lizard Cage,Karen Connelly," 4.23 avg rating — 2,810 ratings"
3753,https://www.goodreads.com/book/show/618873.Beyond_the_Heather_Hills,"Beyond the Heather Hills (Little House: The Martha Years, #4)",Melissa Wiley," 3.93 avg rating — 3,016 ratings"
3753,https://www.goodreads.com/book/show/29362770-edinburgh,Edinburgh,Alexander Chee," 4.16 avg rating — 2,786 ratings"
3845,https://www.goodreads.com/book/show/40929.The_Rise_of_Theodore_Roosevelt,The Rise of Theodore Roosevelt,Edmund Morris," 4.20 avg rating — 45,592 ratings"
3845,https://www.goodreads.com/book/show/877795.Tommy_s_Honor,"Tommy's Honor: The Story of Old Tom Morris and Young Tom Morris, Golf's Founding Father and Son",Kevin Cook, 4.31 avg rating — 669 ratings
3845,https://www.goodreads.com/book/show/1822144.Caviar_Dreams,Caviar Dreams,Judy Nichols, 4.06 avg rating — 17 ratings
3845,https://www.goodreads.com/book/show/43717.Crooked_Little_Vein,Crooked Little Vein,Warren Ellis," 3.82 avg rating — 9,165 ratings"
3845,https://www.goodreads.com/book/show/5617638-shakespeare-s-ideas,Shakespeare's Ideas,David Bevington, 3.74 avg rating — 19 ratings
3845,https://www.goodreads.com/book/show/469959.The_Siege,"The Siege (The Siege, #1)",Helen Dunmore," 4.03 avg rating — 5,121 ratings"
3845,https://www.goodreads.com/book/show/2694539-the-glass-room,The Glass Room,Simon Mawer," 3.91 avg rating — 10,445 ratings"
3845,https://www.goodreads.com/book/show/3376958-die-boek-van-toeval-en-toeverlaat,Die Boek Van Toeval En Toeverlaat,Ingrid Winterbach, 3.21 avg rating — 86 ratings
3845,https://www.goodreads.com/book/show/6989790-our-choice,Our Choice: A Plan to Solve the Climate Crisis,Al Gore,"really liked it
 4.00 avg rating — 791 ratings"
3845,https://www.goodreads.com/book/show/199687.Second_Helpings,"Second Helpings (Jessica Darling, #2)",Megan McCafferty," 4.07 avg rating — 25,780 ratings"
3845,https://www.goodreads.com/book/show/6681732-incidents-in-the-life-of-a-slave-girl,Incidents in the Life of a Slave Girl,Harriet Ann Jacobs," 4.11 avg rating — 44,547 ratings"
3845,https://www.goodreads.com/book/show/41535.Casanegra,"Casanegra (Tennyson Hardwick, #1)",Blair Underwood," 3.87 avg rating — 1,104 ratings"
3845,https://www.goodreads.com/book/show/6362102-the-errors-of-the-national-academy-of-sciences,The Errors of the National Academy of Sciences: A Reply to the Booklet Science and Creationism,Harun Yahya, 3.40 avg rating — 5 ratings
3845,https://www.goodreads.com/book/show/1815.Breaking_Open_the_Head,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck," 4.06 avg rating — 3,125 ratings"
3845,https://www.goodreads.com/book/show/6548291-you-better-not-cry,You Better Not Cry: Stories for Christmas,Augusten Burroughs," 3.70 avg rating — 10,590 ratings"
3845,https://www.goodreads.com/book/show/2983654-sweetheart,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",Chelsea Cain," 4.05 avg rating — 18,537 ratings"
3845,https://www.goodreads.com/book/show/15550.Straken,"Straken (High Druid of Shannara, #3)",Terry Brooks," 4.04 avg rating — 11,686 ratings"
3845,https://www.goodreads.com/book/show/420689.The_Words_We_Live_By,The Words We Live By: Your Annotated Guide to the Constitution,Linda R. Monk, 3.92 avg rating — 518 ratings
3845,https://www.goodreads.com/book/show/7051941-it-s-called-a-breakup-because-it-s-broken,It's Called a Breakup Because It's Broken,Greg Behrendt,"really liked it
 4.00 avg rating — 10,438 ratings"
